date,pollution,dew,temp,press,wnd_dir,wnd_spd,humi
2011/3/1 12:00,16,-17,4,1026,NW,46.5,19
2011/3/1 13:00,11,-17,4,1025,NW,49.63,19
2011/3/1 14:00,19,-17,6,1023,NW,56.78,17
2011/3/1 15:00,17,-17,7,1022,NW,64.83,16
2011/3/1 16:00,15,-17,7,1022,NW,73.77,16
2011/3/1 17:00,14,-16,6,1021,NW,81.82,18
2011/3/1 18:00,28,-16,5,1021,NW,87.63,20
2011/3/1 19:00,80,-15,5,1022,NW,92.55,21
2011/3/1 20:00,87,-15,3,1023,NW,96.57,25
2011/3/1 21:00,51,-14,0,1024,NW,100.59,33
2011/3/1 22:00,37,-14,0,1025,NW,104.61,33
2011/3/1 23:00,9,-15,0,1026,NW,108.63,31
2011/3/2 0:00,11,-18,1,1026,NW,115.78,22
2011/3/2 1:00,14,-16,-1,1026,NW,121.59,30
2011/3/2 2:00,11,-16,-2,1026,NW,124.72,33
2011/3/2 3:00,12,-16,-4,1026,NE,3.13,38
2011/3/2 4:00,15,-16,-3,1026,cv,0.89,35
2011/3/2 5:00,29,-15,-5,1026,cv,1.78,45
2011/3/2 6:00,44,-15,-4,1026,cv,2.67,42
2011/3/2 7:00,33,-14,-7,1027,cv,3.12,57
2011/3/2 8:00,22,-12,-3,1028,NW,1.79,49
2011/3/2 9:00,27,-15,0,1028,NE,3.13,31
2011/3/2 10:00,26,-16,2,1028,cv,0.89,24
2011/3/2 11:00,18,-16,4,1027,cv,4.02,21
2011/3/2 12:00,27,-16,5,1026,NW,5.81,20
2011/3/2 13:00,10,-17,6,1024,NW,10.73,17
2011/3/2 14:00,16,-18,7,1023,NW,16.54,14
2011/3/2 15:00,32,-18,8,1023,NW,25.48,13
2011/3/2 16:00,49,-17,8,1022,NW,34.42,15
2011/3/2 17:00,40,-17,7,1022,NW,41.57,16
2011/3/2 18:00,69,-13,6,1023,NW,46.49,24
2011/3/2 19:00,42,-16,4,1024,NW,50.51,21
2011/3/2 20:00,20,-15,3,1025,NW,55.43,25
2011/3/2 21:00,20,-16,3,1026,NW,60.35,23
2011/3/2 22:00,16,-16,3,1026,NW,66.16,23
2011/3/2 23:00,9,-15,2,1027,NW,71.97,27
2011/3/3 0:00,8,-16,1,1028,NW,81.8,26
2011/3/3 1:00,9,-16,0,1028,NW,89.85,28
2011/3/3 2:00,10,-16,0,1028,NW,97,28
2011/3/3 3:00,8,-14,0,1028,NW,102.81,33
2011/3/3 4:00,8,-14,-1,1028,NW,107.73,36
2011/3/3 5:00,9,-14,-2,1028,NW,110.86,39
2011/3/3 6:00,10,-14,-2,1028,NW,114.88,39
2011/3/3 7:00,13,-14,-1,1028,NW,119.8,36
2011/3/3 8:00,13,-15,1,1029,NW,124.72,29
2011/3/3 9:00,26,-16,3,1029,NW,130.53,23
2011/3/3 10:00,15,-16,4,1029,NW,137.68,21
2011/3/3 11:00,19,-17,6,1028,NW,144.83,17
2011/3/3 12:00,18,-17,6,1028,NW,151.98,17
2011/3/3 13:00,16,-17,7,1027,NW,159.13,16
2011/3/3 14:00,15,-17,8,1026,NW,166.28,15
2011/3/3 15:00,12,-17,9,1025,NW,172.09,14
2011/3/3 16:00,17,-16,9,1025,NW,179.24,15
2011/3/3 17:00,9,-15,9,1024,NW,185.05,16
2011/3/3 18:00,9,-15,8,1024,NW,189.97,17
2011/3/3 19:00,11,-14,7,1025,NW,195.78,20
2011/3/3 20:00,37,-14,6,1025,NW,200.7,22
2011/3/3 21:00,36,-14,6,1026,NW,205.62,22
2011/3/3 22:00,40,-13,5,1026,SE,3.13,25
2011/3/3 23:00,43,-13,4,1025,NW,3.13,27
2011/3/4 0:00,48,-13,3,1025,NW,6.26,29
2011/3/4 1:00,46,-10,-2,1026,cv,0.89,54
2011/3/4 2:00,45,-10,-2,1026,cv,1.34,54
2011/3/4 3:00,46,-10,-3,1025,cv,2.23,58
2011/3/4 4:00,52,-10,-5,1025,NW,1.79,67
2011/3/4 5:00,69,-10,-3,1025,NW,2.68,58
2011/3/4 6:00,105,-10,-5,1025,NE,0.89,67
2011/3/4 7:00,83,-10,-3,1025,SE,1.79,58
2011/3/4 8:00,51,-9,-1,1025,NE,0.89,54
2011/3/4 9:00,43,-10,4,1025,cv,0.89,35
2011/3/4 10:00,57,-12,5,1025,NW,1.79,27
2011/3/4 11:00,57,-12,8,1025,cv,0.89,22
2011/3/4 12:00,55,-13,9,1024,NW,1.79,19
2011/3/4 13:00,51,-12,10,1022,cv,0.89,19
2011/3/4 14:00,46,-13,12,1021,cv,2.68,16
2011/3/4 15:00,42,-14,12,1020,SE,3.13,14
2011/3/4 16:00,55,-14,11,1019,SE,8.05,15
2011/3/4 17:00,58,-13,11,1019,SE,12.07,17
2011/3/4 18:00,68,-12,8,1019,SE,16.09,22
2011/3/4 19:00,91,-10,7,1020,SE,17.88,28
2011/3/4 20:00,89,-10,6,1020,SE,19.67,30
2011/3/4 21:00,59,-9,6,1020,SE,21.46,33
2011/3/4 22:00,66,-9,5,1020,SE,25.48,35
2011/3/4 23:00,69,-9,5,1019,SE,29.5,35
2011/3/5 0:00,56,-8,6,1018,SE,34.42,35
2011/3/5 1:00,61,-8,6,1018,SE,39.34,35
2011/3/5 2:00,62,-8,5,1018,SE,43.36,38
2011/3/5 3:00,74,-7,5,1017,SE,47.38,41
2011/3/5 4:00,82,-7,5,1018,SE,52.3,41
2011/3/5 5:00,77,1,5,1017,SE,55.43,75
2011/3/5 6:00,82,-5,4,1016,SE,57.22,51
2011/3/5 7:00,79,-5,2,1016,SE,58.11,59
2011/3/5 8:00,91,-4,4,1017,SE,61.24,55
2011/3/5 9:00,96,-5,6,1017,SE,64.37,45
2011/3/5 10:00,109,-5,7,1017,cv,0.89,42
2011/3/5 11:00,106,-5,8,1017,cv,1.78,39
2011/3/5 12:00,109,-5,9,1016,cv,2.67,36
2011/3/5 13:00,136,-4,11,1015,cv,4.46,34
2011/3/5 14:00,133,-4,12,1014,SE,3.13,32
2011/3/5 15:00,92,-4,13,1014,SE,7.15,30
2011/3/5 16:00,90,-5,13,1014,SE,11.17,28
2011/3/5 17:00,92,-5,13,1014,SE,12.96,28
2011/3/5 18:00,108,-5,10,1015,cv,0.89,34
2011/3/5 19:00,122,-4,7,1016,NE,1.79,45
2011/3/5 20:00,130,-5,6,1017,cv,0.89,45
2011/3/5 21:00,142,-4,4,1018,NW,1.79,55
2011/3/5 22:00,129,-4,3,1019,cv,0.89,59
2011/3/5 23:00,55,-9,6,1020,NW,3.13,33
2011/3/6 0:00,20,-11,6,1021,NW,6.26,28
2011/3/6 1:00,15,-12,7,1021,NW,9.39,24
2011/3/6 2:00,14,-12,8,1021,NW,14.31,22
2011/3/6 3:00,12,-12,7,1022,NW,21.46,24
2011/3/6 4:00,12,-11,7,1022,NW,31.29,26
2011/3/6 5:00,24,-10,6,1022,NW,40.23,30
2011/3/6 6:00,6,-10,5,1024,NW,51.41,32
2011/3/6 7:00,19,-10,5,1025,NW,58.56,32
2011/3/6 8:00,13,-10,5,1026,NW,63.48,32
2011/3/6 9:00,18,-10,5,1026,NW,67.5,32
2011/3/6 10:00,14,-11,7,1026,NW,74.65,26
2011/3/6 11:00,16,-13,8,1026,NE,7.15,20
2011/3/6 12:00,15,-16,10,1026,NW,8.94,14
2011/3/6 13:00,11,-16,10,1024,NE,5.81,14
2011/3/6 14:00,12,-16,11,1023,NW,5.81,13
2011/3/6 15:00,17,-16,11,1024,NW,11.62,13
2011/3/6 16:00,14,-17,11,1023,NE,4.92,12
2011/3/6 17:00,10,-17,10,1023,NE,8.94,13
2011/3/6 18:00,7,-17,9,1023,NW,7.15,14
2011/3/6 19:00,0,-16,7,1024,NW,12.96,17
2011/3/6 20:00,0,-16,4,1025,NW,17.88,21
2011/3/6 21:00,0,-18,5,1026,NW,22.8,17
2011/3/6 22:00,0,-18,4,1026,NW,25.93,18
2011/3/6 23:00,0,-16,1,1027,NW,27.72,26
2011/3/7 0:00,0,-15,3,1027,NW,30.85,25
2011/3/7 1:00,0,-13,2,1027,NW,32.64,31
2011/3/7 2:00,9,-13,4,1026,NW,37.56,27
2011/3/7 3:00,11,-14,3,1026,NW,44.71,27
2011/3/7 4:00,20,-15,3,1026,NW,50.52,25
2011/3/7 5:00,14,-15,1,1026,cv,0.89,29
2011/3/7 6:00,16,-16,1,1026,NW,4.02,26
2011/3/7 7:00,21,-16,2,1026,NW,8.94,24
2011/3/7 8:00,17,-14,4,1027,NW,16.09,25
2011/3/7 9:00,15,-14,5,1027,NW,24.14,23
2011/3/7 10:00,15,-14,7,1026,NW,32.19,20
2011/3/7 11:00,19,-14,8,1025,NW,39.34,19
2011/3/7 12:00,15,-14,9,1024,NW,47.39,18
2011/3/7 13:00,12,-14,10,1022,NW,55.44,16
2011/3/7 14:00,22,-14,11,1021,NW,62.59,15
2011/3/7 15:00,16,-14,10,1020,NW,72.42,16
2011/3/7 16:00,22,-17,10,1020,NW,81.36,13
2011/3/7 17:00,9,-18,10,1020,NW,90.3,12
2011/3/7 18:00,16,-17,9,1020,NW,99.24,14
2011/3/7 19:00,23,-16,7,1020,NW,104.16,17
2011/3/7 20:00,46,-15,7,1020,NW,108.18,19
2011/3/7 21:00,35,-15,4,1020,NW,109.97,23
2011/3/7 22:00,33,-15,6,1021,NW,114.89,20
2011/3/7 23:00,0,-15,5,1021,NW,122.04,21
2011/3/8 0:00,25,-16,5,1022,NW,129.19,20
2011/3/8 1:00,10,-17,4,1022,NW,135,19
2011/3/8 2:00,11,-16,2,1021,NW,139.92,24
2011/3/8 3:00,13,-18,4,1021,NW,147.97,18
2011/3/8 4:00,14,-16,3,1022,NW,153.78,23
2011/3/8 5:00,18,-15,2,1022,NW,158.7,27
2011/3/8 6:00,16,-15,2,1023,NW,164.51,27
2011/3/8 7:00,21,-15,2,1023,NW,170.32,27
2011/3/8 8:00,19,-16,4,1024,NW,178.37,21
2011/3/8 9:00,20,-15,5,1024,NW,185.52,21
2011/3/8 10:00,16,-15,5,1024,NE,4.92,21
2011/3/8 11:00,17,-16,6,1024,NE,8.94,18
2011/3/8 12:00,19,-17,8,1023,cv,1.79,15
2011/3/8 13:00,16,-18,8,1022,NW,3.13,13
2011/3/8 14:00,21,-17,9,1021,cv,1.79,14
2011/3/8 15:00,24,-16,8,1021,SE,3.13,16
2011/3/8 16:00,24,-16,9,1021,SE,4.92,15
2011/3/8 17:00,16,-16,9,1021,cv,0.89,15
2011/3/8 18:00,15,-15,7,1021,NE,3.13,19
2011/3/8 19:00,18,-17,6,1023,NW,3.13,17
2011/3/8 20:00,14,-19,7,1024,NW,8.05,13
2011/3/8 21:00,10,-18,5,1025,NW,11.18,17
2011/3/8 22:00,7,-17,6,1026,NW,16.1,17
2011/3/8 23:00,0,-17,5,1027,NW,24.15,18
2011/3/9 0:00,6,-16,4,1028,NW,29.07,21
2011/3/9 1:00,7,-16,4,1029,NW,36.22,21
2011/3/9 2:00,7,-16,3,1030,NW,42.03,23
2011/3/9 3:00,9,-16,2,1029,NW,47.84,24
2011/3/9 4:00,10,-16,2,1030,NW,53.65,24
2011/3/9 5:00,19,-15,2,1030,NW,58.57,27
2011/3/9 6:00,31,-14,-2,1030,NW,61.7,39
2011/3/9 7:00,35,-12,1,1031,NE,0.89,37
2011/3/9 8:00,34,-14,2,1031,NE,2.68,29
2011/3/9 9:00,21,-15,5,1031,NW,1.79,21
2011/3/9 10:00,19,-16,6,1031,NW,3.58,18
2011/3/9 11:00,15,-16,8,1030,NW,6.71,16
2011/3/9 12:00,17,-17,9,1029,NW,12.52,14
2011/3/9 13:00,16,-17,11,1028,NW,18.33,12
2011/3/9 14:00,24,-17,12,1026,NW,25.48,11
2011/3/9 15:00,17,-17,12,1025,NW,34.42,11
2011/3/9 16:00,12,-19,12,1024,NW,43.36,9
2011/3/9 17:00,12,-18,12,1024,NW,52.3,10
2011/3/9 18:00,18,-17,12,1023,NW,57.22,11
2011/3/9 19:00,34,-17,11,1024,NW,59.01,12
2011/3/9 20:00,35,-15,9,1024,SE,4.02,16
2011/3/9 21:00,36,-15,9,1024,SE,7.15,16
2011/3/9 22:00,46,-15,8,1024,SE,8.94,17
2011/3/9 23:00,66,-14,7,1023,SE,12.07,20
2011/3/10 0:00,51,-13,5,1023,cv,1.79,25
2011/3/10 1:00,58,-11,0,1024,NW,1.79,43
2011/3/10 2:00,79,-13,0,1024,NW,4.92,36
2011/3/10 3:00,80,-11,-1,1024,NE,0.89,46
2011/3/10 4:00,74,-11,-1,1024,NW,3.13,46
2011/3/10 5:00,72,-12,-1,1024,NW,4.92,42
2011/3/10 6:00,83,-12,-1,1024,NW,6.71,42
2011/3/10 7:00,112,-11,-2,1025,cv,0.89,50
2011/3/10 8:00,61,-12,3,1025,cv,1.78,32
2011/3/10 9:00,54,-12,7,1025,NE,1.79,24
2011/3/10 10:00,46,-14,10,1025,NE,3.58,16
2011/3/10 11:00,36,-15,12,1024,cv,0.89,13
2011/3/10 12:00,27,-14,13,1023,cv,4.02,13
2011/3/10 13:00,19,-14,14,1022,NW,3.13,12
2011/3/10 14:00,26,-15,16,1020,NW,11.18,10
2011/3/10 15:00,22,-14,16,1019,NW,18.33,11
2011/3/10 16:00,14,-14,16,1019,NW,24.14,11
2011/3/10 17:00,9,-15,16,1018,NW,29.06,10
2011/3/10 18:00,26,-15,13,1019,NW,32.19,12
2011/3/10 19:00,25,-16,10,1020,NW,37.11,14
2011/3/10 20:00,38,-17,10,1021,NE,0.89,13
2011/3/10 21:00,43,-17,8,1021,NE,2.68,15
2011/3/10 22:00,48,-17,9,1022,NW,1.79,14
2011/3/10 23:00,48,-15,6,1022,NE,1.79,20
2011/3/11 0:00,47,-16,6,1022,NW,1.79,18
2011/3/11 1:00,40,-14,2,1022,cv,0.89,29
2011/3/11 2:00,40,-14,1,1022,NW,1.79,31
2011/3/11 3:00,44,-14,1,1021,NW,4.92,31
2011/3/11 4:00,26,-12,0,1021,cv,0.89,39
2011/3/11 5:00,26,-9,-1,1021,NE,0.89,54
2011/3/11 6:00,30,-10,-1,1021,NW,1.79,50
2011/3/11 7:00,85,-13,0,1021,NW,3.58,36
2011/3/11 8:00,92,-12,3,1021,NW,4.47,32
2011/3/11 9:00,99,-12,6,1021,cv,0.89,26
2011/3/11 10:00,109,-13,9,1020,SE,3.13,19
2011/3/11 11:00,92,-13,10,1019,SE,6.26,18
2011/3/11 12:00,80,-13,11,1018,SE,9.39,17
2011/3/11 13:00,85,-14,12,1016,SE,12.52,14
2011/3/11 14:00,95,-13,14,1015,SE,15.65,14
2011/3/11 15:00,116,-11,14,1013,SE,19.67,16
2011/3/11 16:00,110,-9,13,1013,SE,22.8,20
2011/3/11 17:00,108,-7,13,1012,SE,25.93,24
2011/3/11 18:00,132,-7,10,1012,cv,0.89,29
2011/3/11 19:00,156,-7,8,1012,cv,1.78,33
2011/3/11 20:00,166,-7,6,1012,cv,2.67,38
2011/3/11 21:00,196,-6,5,1012,SE,1.79,44
2011/3/11 22:00,209,-5,5,1012,SE,3.58,48
2011/3/11 23:00,263,-6,5,1012,cv,0.89,44
2011/3/12 0:00,248,-6,5,1012,cv,1.78,44
2011/3/12 1:00,253,-5,3,1012,SE,0.89,55
2011/3/12 2:00,258,-3,2,1011,SE,1.78,69
2011/3/12 3:00,263,-4,3,1010,cv,0.45,59
2011/3/12 4:00,266,-4,2,1009,cv,0.9,64
2011/3/12 5:00,274,-3,1,1009,cv,1.35,74
2011/3/12 6:00,272,-5,1,1009,NW,1.79,64
2011/3/12 7:00,271,-5,2,1010,NW,3.58,59
2011/3/12 8:00,250,-4,3,1010,NW,5.37,59
2011/3/12 9:00,254,-5,6,1010,NE,1.79,45
2011/3/12 10:00,243,-5,9,1010,cv,0.89,36
2011/3/12 11:00,241,-5,11,1009,cv,1.78,32
2011/3/12 12:00,241,-4,13,1008,SE,1.79,30
2011/3/12 13:00,236,-3,14,1008,SE,3.58,30
2011/3/12 14:00,225,-3,16,1007,SE,6.71,26
2011/3/12 15:00,225,-3,17,1007,SE,9.84,25
2011/3/12 16:00,228,-3,17,1007,SE,12.97,25
2011/3/12 17:00,272,-3,16,1007,SE,14.76,26
2011/3/12 18:00,272,-3,13,1007,SE,15.65,32
2011/3/12 19:00,367,-2,11,1008,SE,16.54,40
2011/3/12 20:00,416,-2,10,1008,NE,0.89,42
2011/3/12 21:00,415,-1,7,1009,SE,0.89,56
2011/3/12 22:00,360,-2,6,1009,NE,0.89,56
2011/3/12 23:00,379,-2,6,1009,cv,0.89,56
2011/3/13 0:00,377,-3,4,1009,NE,0.89,60
2011/3/13 1:00,400,-2,4,1009,cv,0.89,64
2011/3/13 2:00,368,-2,4,1009,NW,1.79,64
2011/3/13 3:00,351,-2,4,1008,NW,3.58,64
2011/3/13 4:00,339,-3,3,1008,cv,0.89,64
2011/3/13 5:00,320,-2,3,1008,cv,1.78,69
2011/3/13 6:00,339,-3,4,1009,NW,1.79,60
2011/3/13 7:00,332,-2,4,1010,NW,3.58,64
2011/3/13 8:00,318,-2,6,1010,NW,7.6,56
2011/3/13 9:00,267,-2,9,1011,NW,10.73,45
2011/3/13 10:00,164,-3,13,1012,NW,14.75,32
2011/3/13 11:00,42,-4,15,1012,NW,19.67,26
2011/3/13 12:00,27,-5,18,1012,NW,25.48,20
2011/3/13 13:00,31,-6,19,1012,NW,32.63,17
2011/3/13 14:00,25,-6,19,1011,NW,39.78,17
2011/3/13 15:00,24,-6,18,1012,NW,48.72,18
2011/3/13 16:00,20,-6,17,1013,NW,57.66,20
2011/3/13 17:00,16,-6,15,1015,NE,8.05,22
2011/3/13 18:00,16,-9,12,1018,NE,17.88,22
2011/3/13 19:00,17,-11,10,1020,NE,27.71,21
2011/3/13 20:00,13,-12,9,1023,NW,8.94,21
2011/3/13 21:00,11,-12,8,1024,NE,9.83,22
2011/3/13 22:00,9,-15,7,1025,NW,11.18,19
2011/3/13 23:00,8,-16,7,1026,NW,21.01,17
2011/3/14 0:00,6,-14,6,1027,NE,7.15,22
2011/3/14 1:00,7,-16,6,1028,NE,15.2,18
2011/3/14 2:00,9,-15,5,1028,NW,7.15,21
2011/3/14 3:00,8,-15,5,1029,NW,12.96,21
2011/3/14 4:00,8,-15,5,1029,NW,17.88,21
2011/3/14 5:00,8,-15,4,1030,NW,21.9,23
2011/3/14 6:00,8,-15,4,1030,NW,26.82,23
2011/3/14 7:00,12,-15,4,1031,NW,31.74,23
2011/3/14 8:00,21,-15,5,1031,NW,38.89,21
2011/3/14 9:00,18,-16,6,1031,NW,46.04,18
2011/3/14 10:00,13,-19,6,1031,NW,54.09,14
2011/3/14 11:00,25,-19,7,1030,NW,62.14,13
2011/3/14 12:00,22,-19,8,1030,NW,71.97,12
2011/3/14 13:00,21,-20,8,1029,NW,79.12,11
2011/3/14 14:00,23,-18,9,1028,NW,84.93,12
2011/3/14 15:00,25,-19,9,1027,NW,92.08,11
2011/3/14 16:00,17,-20,8,1027,NW,100.13,11
2011/3/14 17:00,12,-20,8,1027,NW,108.18,11
2011/3/14 18:00,16,-19,8,1027,NW,115.33,12
2011/3/14 19:00,18,-18,8,1027,NW,120.25,13
2011/3/14 20:00,17,-17,8,1028,NW,128.3,15
2011/3/14 21:00,17,-18,7,1029,NW,140.37,14
2011/3/14 22:00,14,-18,6,1030,NW,155.57,15
2011/3/14 23:00,16,-19,5,1031,NW,165.4,15
2011/3/15 0:00,17,-18,5,1031,NW,173.45,17
2011/3/15 1:00,9,-17,4,1030,NW,181.5,19
2011/3/15 2:00,9,-17,3,1030,NW,189.55,21
2011/3/15 3:00,9,-16,3,1029,NW,196.7,23
2011/3/15 4:00,11,-16,2,1029,NW,203.85,24
2011/3/15 5:00,14,-18,2,1029,NW,215.03,21
2011/3/15 6:00,13,-19,2,1030,NW,224.86,19
2011/3/15 7:00,12,-19,1,1030,NW,233.8,20
2011/3/15 8:00,16,-19,2,1031,NW,242.74,19
2011/3/15 9:00,11,-19,3,1031,NW,252.57,18
2011/3/15 10:00,18,-20,4,1030,NW,261.51,15
2011/3/15 11:00,21,-20,6,1028,NW,267.32,13
2011/3/15 12:00,22,-19,6,1027,NW,271.34,14
2011/3/15 13:00,23,-20,7,1026,NW,274.47,12
2011/3/15 14:00,16,-19,9,1024,NW,280.28,11
2011/3/15 15:00,21,-19,9,1023,NW,286.09,11
2011/3/15 16:00,19,-19,10,1022,NW,295.92,11
2011/3/15 17:00,19,-19,9,1022,NW,305.75,11
2011/3/15 18:00,18,-18,9,1022,NW,312.9,12
2011/3/15 19:00,16,-19,7,1023,NW,321.84,13
2011/3/15 20:00,14,-16,6,1025,NW,331.67,18
2011/3/15 21:00,23,-16,5,1026,NW,339.72,20
2011/3/15 22:00,16,-15,5,1026,NW,345.53,21
2011/3/15 23:00,18,-17,5,1026,NW,351.34,18
2011/3/16 0:00,17,-16,4,1026,NW,356.26,21
2011/3/16 1:00,7,-15,1,1026,cv,0.89,29
2011/3/16 2:00,7,-13,1,1026,NE,3.13,34
2011/3/16 3:00,19,-13,1,1025,NW,1.79,34
2011/3/16 4:00,15,-11,0,1025,NE,4.02,43
2011/3/16 5:00,23,-11,-1,1026,NE,7.15,46
2011/3/16 6:00,24,-13,-1,1026,cv,0.89,39
2011/3/16 7:00,19,-11,-2,1026,SE,1.79,50
2011/3/16 8:00,33,-15,2,1027,NE,3.13,27
2011/3/16 9:00,32,-14,3,1027,NE,4.92,27
2011/3/16 10:00,30,-14,6,1026,SE,1.79,22
2011/3/16 11:00,26,-14,6,1026,NW,1.79,22
2011/3/16 12:00,45,-14,7,1025,cv,1.79,20
2011/3/16 13:00,40,-14,9,1024,SE,4.02,18
2011/3/16 14:00,37,-13,10,1022,SE,8.04,18
2011/3/16 15:00,27,-13,11,1021,SE,12.96,17
2011/3/16 16:00,27,-13,11,1021,SE,16.98,17
2011/3/16 17:00,44,-13,10,1020,SE,21,18
2011/3/16 18:00,79,-13,9,1020,SE,25.02,19
2011/3/16 19:00,117,-12,7,1021,SE,26.81,24
2011/3/16 20:00,70,-11,5,1021,SE,28.6,30
2011/3/16 21:00,76,-12,4,1021,SE,30.39,30
2011/3/16 22:00,90,-11,3,1022,cv,0.89,34
2011/3/16 23:00,105,-13,2,1022,cv,1.78,31
2011/3/17 0:00,125,-12,1,1021,NE,0.89,37
2011/3/17 1:00,138,-9,2,1021,SE,1.79,43
2011/3/17 2:00,128,-7,2,1021,SE,4.92,51
2011/3/17 3:00,110,-8,1,1021,NW,0.89,50
2011/3/17 4:00,109,-9,-1,1021,NW,2.68,54
2011/3/17 5:00,105,-10,-2,1021,NW,4.47,54
2011/3/17 6:00,104,-9,-3,1021,NW,6.26,63
2011/3/17 7:00,107,-9,-2,1021,NW,7.15,58
2011/3/17 8:00,101,-9,2,1021,NE,0.89,43
2011/3/17 9:00,115,-6,5,1021,SE,1.79,44
2011/3/17 10:00,116,-6,8,1020,cv,1.79,36
2011/3/17 11:00,132,-6,10,1020,SE,3.13,31
2011/3/17 12:00,135,-5,11,1019,cv,1.79,32
2011/3/17 13:00,123,-5,13,1018,SE,4.02,28
2011/3/17 14:00,112,-6,15,1016,SE,7.15,22
2011/3/17 15:00,96,-8,16,1015,SE,11.17,18
2011/3/17 16:00,96,-10,17,1014,SE,15.19,14
2011/3/17 17:00,90,-12,16,1014,SE,19.21,13
2011/3/17 18:00,99,-10,14,1013,cv,0.89,17
2011/3/17 19:00,126,-9,9,1013,SE,1.79,26
2011/3/17 20:00,0,-9,9,1014,SE,2.68,26
2011/3/17 21:00,0,-8,7,1014,cv,0.89,33
2011/3/17 22:00,0,-8,8,1014,SE,3.13,31
2011/3/17 23:00,0,-7,7,1013,cv,0.89,36
2011/3/18 0:00,0,-6,5,1013,SE,3.13,44
2011/3/18 1:00,0,-6,7,1013,SE,6.26,39
2011/3/18 2:00,0,-7,7,1012,cv,0.89,36
2011/3/18 3:00,0,-6,4,1012,NW,1.79,48
2011/3/18 4:00,0,-5,5,1012,cv,0.45,48
2011/3/18 5:00,0,-6,3,1011,NW,1.79,51
2011/3/18 6:00,0,-5,3,1012,NE,1.79,55
2011/3/18 7:00,0,-4,6,1011,NE,3.58,48
2011/3/18 8:00,0,-4,7,1012,NE,5.37,45
2011/3/18 9:00,0,-4,8,1013,cv,0.89,42
2011/3/18 10:00,0,-4,9,1013,cv,1.78,39
2011/3/18 11:00,0,-5,11,1013,cv,2.67,32
2011/3/18 12:00,0,-10,13,1013,NW,13.86,19
2011/3/18 13:00,0,-17,15,1012,NW,25.04,9
2011/3/18 14:00,0,-17,15,1012,NW,38,9
2011/3/18 15:00,0,-15,15,1012,NW,50.07,11
2011/3/18 16:00,0,-14,14,1013,NW,63.03,12
2011/3/18 17:00,0,-14,13,1013,NW,70.18,13
2011/3/18 18:00,0,-14,13,1014,NW,78.23,13
2011/3/18 19:00,0,-12,11,1016,NW,85.38,18
2011/3/18 20:00,0,-12,10,1017,NW,91.19,19
2011/3/18 21:00,0,-11,8,1019,NW,94.32,24
2011/3/18 22:00,0,-11,5,1018,NE,3.13,30
2011/3/18 23:00,0,-12,6,1018,NW,1.79,26
2011/3/19 0:00,0,-10,3,1019,cv,0.45,37
2011/3/19 1:00,0,-9,2,1018,cv,1.34,43
2011/3/19 2:00,0,-11,2,1018,NE,1.79,37
2011/3/19 3:00,0,-10,2,1018,cv,0.89,40
2011/3/19 4:00,0,-10,2,1018,SE,1.79,40
2011/3/19 5:00,0,-8,0,1019,cv,0.89,54
2011/3/19 6:00,0,-10,2,1019,NW,1.79,40
2011/3/19 7:00,0,-8,0,1020,cv,0.89,54
2011/3/19 8:00,0,-6,3,1021,cv,1.34,51
2011/3/19 9:00,0,-7,5,1021,SE,1.79,41
2011/3/19 10:00,0,-8,7,1020,SE,3.58,33
2011/3/19 11:00,0,-8,10,1020,SE,5.37,27
2011/3/19 12:00,0,-10,13,1019,SE,7.16,19
2011/3/19 13:00,0,-11,13,1018,SE,11.18,17
2011/3/19 14:00,0,-12,15,1016,SE,16.1,14
2011/3/19 15:00,0,-12,14,1015,SE,21.02,15
2011/3/19 16:00,0,-12,14,1014,SE,25.94,15
2011/3/19 17:00,0,-9,13,1014,SE,29.07,20
2011/3/19 18:00,0,-8,12,1014,SE,32.2,23
2011/3/19 19:00,0,-7,11,1015,SE,36.22,27
2011/3/19 20:00,0,-7,10,1015,SE,39.35,29
2011/3/19 21:00,0,-7,9,1015,SE,43.37,31
2011/3/19 22:00,0,-6,8,1015,SE,45.16,36
2011/3/19 23:00,0,-5,7,1015,SE,46.95,42
2011/3/20 0:00,0,-4,7,1015,SE,50.08,45
2011/3/20 1:00,0,-5,7,1014,SE,54.1,42
2011/3/20 2:00,0,-5,7,1015,cv,0.89,42
2011/3/20 3:00,0,-4,6,1014,cv,1.78,48
2011/3/20 4:00,0,-5,5,1013,SE,1.79,48
2011/3/20 5:00,0,-4,4,1013,NE,0.89,55
2011/3/20 6:00,0,-5,5,1015,NW,0.89,48
2011/3/20 7:00,0,-4,4,1016,SE,1.79,55
2011/3/20 8:00,0,-3,6,1017,cv,0.89,52
2011/3/20 9:00,0,-6,8,1016,SE,3.13,36
2011/3/20 10:00,0,-4,9,1018,SE,8.05,39
2011/3/20 11:00,0,-3,10,1017,SE,12.97,39
2011/3/20 12:00,0,-3,10,1017,SE,18.78,39
2011/3/20 13:00,0,-4,10,1016,SE,23.7,37
2011/3/20 14:00,0,-4,10,1016,SE,28.62,37
2011/3/20 15:00,0,-4,10,1015,SE,34.43,37
2011/3/20 16:00,0,-5,9,1015,SE,40.24,36
2011/3/20 17:00,0,-5,8,1015,SE,46.05,39
2011/3/20 18:00,0,-5,6,1015,SE,50.07,45
2011/3/20 19:00,0,-6,5,1016,SE,53.2,44
